Country,Year,Population_Million,GDP_Billion_USD,PPP_Factor,AI_Publications,AI_High_Impact_Publications,AI_High_Impact_Ratio,AI_VC_Investment,AI_VC_Investment_Constant2020,GenAI_VC_Investment,GenAI_VC_Investment_Constant2020,AI_Compute_VC_Investment,AI_Compute_VC_Investment_Constant2020,GitHub_AI_Projects,GitHub_High_Impact_Projects,Electricity_Production_TWh,AI_Publications_log,AI_High_Impact_Publications_log,AI_VC_Investment_log,AI_VC_Investment_Constant2020_log,GenAI_VC_Investment_log,GenAI_VC_Investment_Constant2020_log,AI_Compute_VC_Investment_log,AI_Compute_VC_Investment_Constant2020_log,GitHub_AI_Projects_log,GitHub_High_Impact_Projects_log,Electricity_Production_TWh_log,AI_VC_Investment_Constant2020_lag1,AI_VC_Investment_Constant2020_lag2,AI_VC_Investment_Constant2020_lag3,GenAI_VC_Investment_Constant2020_lag1,GenAI_VC_Investment_Constant2020_lag2,GenAI_VC_Investment_Constant2020_lag3,Electricity_Production_TWh_lag1,Electricity_Production_TWh_lag2,Electricity_Production_TWh_lag3,AI_Publications_YoY_Growth,AI_VC_Investment_Constant2020_YoY_Growth,GitHub_AI_Projects_YoY_Growth,AI_Publications_PerCapita,AI_VC_Investment_Constant2020_PerCapita,GitHub_AI_Projects_PerCapita,AI_VC_Investment_Constant2020_PPP,GenAI_VC_Investment_Constant2020_PPP,researchers_per_million,tertiary_gross_enrollment_pct,stem_graduates_pct,AI_Talent_Index,rd_expenditure_pct_gdp,patent_applications_resident,high_tech_exports_usd,fixed_broadband_per_100,secure_internet_servers_per_million,Innovation_Foundation_Index,Rmax_Total,Rmax_Share,Chip_Index,Top_AI_Depts,CS_Score,Industry_VC_Total,Industry_Count,AI_Researchers_Per_Million,Crossborder_VC_Total,Crossborder_AI_Compute,Crossborder_GenAI,A1_Hardware_Compute,A2_Energy_IDC,A3_Connectivity,B1_Talent_Stock,B3_STEM_Supply,C1_Research_Qty,C2_High_Impact_Res,D1_GitHub_Activity,D3_OpenSource_Impact,E1_Vertical_VC,E2_Capital_Flow,E3_Ind_Adoption,F1_Gov_RD_Exp,F2_IP_Protection,A1_Hardware_Compute_log,A2_Energy_IDC_log,B1_Talent_Stock_log,C1_Research_Qty_log,C2_High_Impact_Res_log,D1_GitHub_Activity_log,D3_OpenSource_Impact_log,E1_Vertical_VC_log,E2_Capital_Flow_log,F2_IP_Protection_log,A3_Connectivity_norm,B3_STEM_Supply_norm,E3_Ind_Adoption_norm,F1_Gov_RD_Exp_norm,TOPSIS_Score
USA,2021,331.9,25462,1.0,20746.61549576406,6964.328121697151,0.3356850240521926,139274.912796,133004.97207234244,5479.309022,5232.639021747602,6670.631356,6370.329870600738,34987.01611,1064.719312,4153.62,9.940186603188716,8.848699995182818,11.844212228778868,11.798149308995358,8.608916769228069,8.562862112761293,8.805619690114032,8.759563497671534,10.46276088498322,6.971405260485259,8.331976247030171,62871.0791505,52791.91144803519,46496.24046753804,1100.916507,2653.7152672381694,451.88240788211874,4043.18,4158.38,4201.55,2.8808926125643675,111.5519152358699,-20.09460407635435,62.50863361182303,400.7380900040448,105.41432994877977,133004.97207234244,5232.639021747602,4825.1804,84.8550872802734,21.0,0.6266924564974574,3.48313,262244.0,169281833346.0,37.0074,156949.432905341,0.6537863590732197,986467.18,0.32483110863721515,90012788774.8,156,271.32,278549.825588,22,4825.1804,114567,5680.241254933333,3043.9652985000002,49.93623852838668,48.698769288556534,37.0074,48.822829416926,88.33440851179455,20746.61549576406,6964.328121697151,34987.01611,1064.719312,11602.96889234834,247571.97207234244,50.09945774895631,3.48313,262244.0,3.9305746256075342,3.905980169990276,3.908473301013958,9.940186603188717,8.848699995182818,10.46276088498322,6.971405260485259,9.359102464467997,12.419460654191026,12.477034460299858,0.7226139278371588,0.9857651996592772,0.9034610963456194,0.5838887028488173,0.8627531040969066
CHN,2021,1411.8,17963,0.237,29356.871662458616,9500.62993304644,0.3236254203882284,53109.878356,50718.953942925466,114.024565,108.891355800738,9999.6888495,9549.518355168266,5319.723245,527.189301,8534.26,10.287315989040174,9.159218634771484,10.880137051709362,10.834074681045346,4.745145714247813,4.6994922031817765,9.210409254553724,9.164350710029868,8.579364521403827,6.269454744072879,9.051961097564794,32607.247347,25000.710416355105,38935.20451440781,20.0,10.121235823230348,8.245320589406612,7779.07,7503.429999999999,7166.140000000001,30.13463906415521,55.54503390974466,-7.680665537161369,20.79393091263537,35.92502758388261,3.7680430974642314,214004.02507563488,459.4571974714684,1685.97511,66.8186077597542,,0.3266655930762065,2.4326,1426644.0,936394581135.0,37.5612,1083.91132572432,0.4134551557925483,530072.39188,0.17454610371564594,301550423253.19995,40,110.62,106219.756712,21,1685.97511,39588,8155.713599616666,96.36415716666666,51.54708683379115,48.16218338787218,37.5612,17.05927413547337,41.44341030098873,29356.871662458616,9500.62993304644,5319.723245,527.189301,9658.409710969005,90306.95394292547,55.51195996341839,2.4326,1426644.0,3.9617096597024255,3.8951246976227165,2.893659355346872,10.287315989040174,9.159218634771483,8.579364521403827,6.269454744072879,9.175687818814536,11.410980819057794,14.170836091858659,0.7336702441904701,0.450286106246679,1.0,0.3719779726065021,0.7698486496740687
GBR,2021,67.5,3070,0.69,4664.191940574826,1529.246427551855,0.3278695317507424,9313.5829815,8894.299910008118,83.2310075,79.48407653505537,898.510289,858.0607483143912,8497.699407,311.6878156,307.90000000000003,8.447884257252774,7.333184065176489,9.13933651354187,9.093278316227224,4.433563113552187,4.388059357840183,6.8018504919021545,6.755839639290935,9.047668419829863,5.745205298562326,5.733017599924536,3321.7409075,3921.5163005396953,2434.705849390681,17.066911,11.17644854282362,10.810398598168062,310.3,327.19,333.76,3.899795246869964,167.7601943585095,-4.324091631076888,69.09913986036779,131.76740607419433,125.89184306666668,12890.289724649449,115.19431381892085,,76.7174911499023,27.0,0.674199922086279,2.89711,11592.0,66732692546.0,41.1135,44113.2061387794,0.6649298013535139,54930.504,0.01808791703776803,4304227264.929999,33,48.720000000000006,18627.165963,20,,22246,1235.9178729,1077.3816068333333,2.71153721601996,8.243069011043142,41.1135,1.0,29.611388958826694,4664.191940574826,1529.246427551855,8497.699407,311.6878156,937.5448248494465,31140.299910008118,5.641177069171815,2.89711,11592.0,1.3114461347432875,2.223873974558256,0.6931471805599453,8.447884257252774,7.333184065176489,9.047668419829863,5.745205298562326,6.844330617112353,10.346290188576079,9.358156746670401,0.8045899852194837,0.3151684865906447,0.11049076485695522,0.4656779652814928,0.4590452361768616
DEU,2021,83.2,4072,0.75,4989.444832310871,1312.223681612216,0.2629999380120327,6257.891012,5976.170457216236,221.309116,211.34612258597787,186.573577,178.17432371808118,7220.405026,279.2440838,578.83,8.515280329524085,7.180240218980078,8.741758293767822,8.695702567275928,5.404068827776683,5.358217597049261,5.2341711791042025,5.188359207451658,8.884804814893428,5.635660951292331,6.362734957128978,1956.3006745,2198.344773267892,1006.5179947654324,87.564941,6.903355893625342,37.411323050577465,566.75,600.0899999999999,632.28,6.183761087478445,205.48322837662224,-9.753717337367307,59.96928884989028,71.8289718415413,86.78371425480769,7968.227276288315,281.79483011463714,5520.57631,75.6655426025391,35.0,0.5938164158781556,3.12882,39822.0,211942359477.0,44.0643,113297.576359309,0.6252797151988649,181424.38999999998,0.05974074650667089,30300191814.7711,47,61.879999999999995,12515.782024,18,5520.57631,3921,150.1787792,118.13578266666666,10.525702439954191,21.13106839909344,44.0643,55.85908362436621,32.51613444902229,4989.444832310871,1312.223681612216,7220.405026,279.2440838,389.5204463040591,9897.170457216236,10.763096714238257,3.12882,39822.0,2.444579536262189,3.096982431211807,4.040575989743463,8.515280329524085,7.180240218980078,8.884804814893428,5.635660951292331,5.967480327202406,9.20010521674324,10.592199913805961,0.8635011052905398,0.3483396823645455,0.20184675651259848,0.5124180253506453,0.5376150627285995
FRA,2021,67.6,2782,0.73,2799.939698441459,611.6626503102797,0.2184556512594724,3023.1367545000003,2887.039823116605,125.846275,120.1808707380074,43.4100005,41.45574955498155,4888.390046,134.1736603,550.3100000000002,7.937710246446237,6.417814458693304,8.014380959325834,7.968333289085447,4.842975920221924,4.797284228983744,3.793464680562737,3.748462346577103,8.49482283971954,4.906560324362658,6.312297264375443,1316.3309335,1008.306490314431,805.6881481250499,31.391967,13.138594840829096,19.61681531501394,527.2500000000001,565.52,576.2399999999999,4.421429565165003,119.3247723382325,-2.7251759623294736,41.41922630830561,42.70768969107405,72.31346221893493,3954.8490727624735,164.63132977809232,5058.05374,69.9397888183594,27.0,0.5244555456963611,2.21808,13386.0,97729573744.0,47.6442,39644.0530743928,0.5342323790013543,117033.06999999999,0.03853750296620796,10012667941.0,7,8.26,6046.273509000001,19,5058.05374,3237,186.08706675000002,20.85075416666667,5.859322375276628,8.894632307966662,47.6442,51.17912170282061,16.978368325912985,2799.939698441459,611.6626503102797,4888.390046,134.1736603,161.63662029298894,6124.0398231166055,4.9916295742038645,2.21808,13386.0,1.9256086577446216,2.291992418987312,3.954682447501391,7.937710246446237,6.417814458693304,8.49482283971954,4.906560324362658,5.09151838881021,8.720140537125115,9.502039365785897,0.9349718653360779,0.17090373016205618,0.0989052540246262,0.328705443643425,0.4510549825374202
CAN,2021,38.9,2139,0.84,2581.61715987586,758.1875306951621,0.293687051077558,5999.4766035,5729.389464892251,103.654699,98.98832509667896,430.6433415,411.2564456833949,7994.255662,185.4859994,652.4000000000001,7.856558566809226,6.632248822892085,8.699594178972152,8.65353877683915,4.650666349938409,4.605053430139182,6.067599648870443,6.0216455966926015,8.986603602492863,5.228356166024672,6.48218949916697,1884.753329,2159.196668611654,1537.6073634703307,52.741481,71.50074073210793,68.73398187176426,655.8900000000001,655.6999999999999,661.1999999999999,8.192213541081417,203.9861703245864,-15.308796658043931,66.36547968832545,147.28507621830985,205.50785763496145,6820.701743919347,117.84324416271303,5411.82682,79.7657318115234,24.0,0.4848477948085018,1.86431,4710.0,35218428012.0,41.6931,43542.2312171403,0.5780379351711366,29614.09999,0.00975154685941507,2236865012.107,26,36.32,11998.953207,19,5411.82682,6826,451.2921130833333,814.16438325,1.4536791036821222,10.11657318824528,41.6931,54.758719003916426,27.63510531910225,2581.61715987586,758.1875306951621,7994.255662,185.4859994,510.24477078007385,12555.38946489225,3.3001219839602243,1.86431,4710.0,0.8975885731425723,2.40843707480467,4.021033792800938,7.856558566809226,6.632248822892085,8.986603602492863,5.228356166024672,6.236848479001668,9.4379849357105,8.45765547870004,0.8161613845665029,0.29260000624036026,0.0687350514427482,0.2573436938239778,0.447564076659823
JPN,2021,125.1,4231,0.98,3748.8036102318815,754.8566979143001,0.2013593605848049,1942.238435,1854.801870767528,88.11243999999999,84.14575450922509,137.171879,130.996613598524,3220.04711,79.97892698,1034.67,8.229458746988238,6.6278518051886754,7.572111156722492,7.526072156983841,4.489898943137306,4.444364546901811,4.928498410165514,4.882776267700651,8.077461775116822,4.394188960084022,6.942803839258541,1358.436796,1492.202343858428,1388.5016074281164,35.052746,47.3782811873289,39.738747214655525,1011.03,1047.4,1082.93,-2.42626530413006,36.539430927453175,-15.827763624664373,29.966455717281228,14.826553723161696,25.739785051958435,1892.6549701709469,85.86301480533172,5589.76698,63.1702690124512,22.0,0.3916432587818648,3.27677,222452.0,116695460286.0,35.9392,25729.8696078749,0.5713885160578095,628248.0,0.20687408408165503,64494015376.16969,9,12.419999999999998,3884.47687,18,5589.76698,2902,186.98627136666664,82.00629816666667,32.50240692445565,9.379466154098154,35.9392,56.559178542817925,15.516136812956729,3748.8036102318815,754.8566979143001,3220.04711,79.97892698,215.14236810774906,4756.801870767528,5.449847380049015,3.27677,222452.0,3.511617284741255,2.3398294461741367,4.052813610597281,8.229458746988238,6.6278518051886754,8.077461775116822,4.394188960084022,5.375937302175456,8.467541048711208,12.31247112231992,0.7012878947410824,0.1542055485324591,0.1070781549969361,0.5422621921420272,0.5081238318045971
KOR,2021,51.7,1665,0.78,2844.374629029986,1016.8280325362372,0.3574873795309463,4657.724409,4448.040874720296,153.122825,146.22947273062732,471.0582515,449.8519390708488,4679.069158,160.7692832,607.76,7.953450017691051,6.92542625605904,8.446496957674007,8.400443818158825,5.037749849462793,4.991992408607761,6.157102392165565,6.111138990859033,8.451068166152936,5.086171142349527,6.411424101366599,1186.855876,1043.464131253031,1147.008420941458,42.416215,32.77663185060618,44.93305131103146,577.11,586.8,592.9100000000001,13.149287530397814,274.77514874942534,13.442645259126706,55.016917389361424,86.03560686112756,90.504239032882,5702.6165060516605,187.47368298798372,9071.4503,100.359878540039,32.0,0.8003915259115447,4.90988,186245.0,203986068635.0,44.2526,7334.11978035964,0.8986872017284,82177.36,0.027059960528721835,120596680147.59999,9,20.64,9315.448818,20,9071.4503,4728,837.9159952499999,149.701663,15.199879880735011,3.926296507314369,44.2526,91.78804393738776,31.326496950464577,2844.374629029986,1016.8280325362372,4679.069158,160.7692832,596.0814118014762,9176.040874720296,9.93605416430632,4.90988,186245.0,2.7850038274414053,1.5945874901959096,4.530317794610373,7.953450017691051,6.92542625605904,8.451068166152936,5.086171142349527,6.392053472271985,9.124460086848572,12.134823659501116,0.8672604125663226,0.33475443074858574,0.18709539422537075,0.8716897502946048,0.5430986221713736
ARE,2021,9.4,507,0.43,267.73376896878085,122.23928726563852,0.4565703001771594,169.635731,161.99899329446495,,,,,638.0949602,15.12640579,149.05,5.5937211830832805,4.814127890407934,5.139531056269278,5.093744024680113,,,,,6.460053050848269,2.780458039657007,5.010968571886377,73.37,75.0388423934298,20.057642104340903,,,,137.31,138.45,136.01,-4.3081061891111165,120.79731946908127,8.793978573693995,28.482315847742644,17.233935456857974,67.88244257446807,376.7418448708488,,2606.78477,56.4520334436146,,0.2588572874038399,1.49469,69.0,2904973069.0,36.5005,2580.22013645319,0.4347587525676174,9013.75,0.0029681133491726483,1050001295.0519,3,6.0,339.271462,13,2606.78477,2384,430.4219403333333,0.0,1.0,0.5277761428371727,36.5005,26.376341939951235,11.42484429674827,267.73376896878085,122.23928726563852,638.0949602,15.12640579,0.0,2545.998993294465,0.1480074294500649,1.49469,69.0,0.6931471805599453,0.4238131766328468,3.309679207572681,5.5937211830832805,4.814127890407934,6.460053050848269,2.780458039657007,0.0,7.842671079727893,4.248495242049359,0.7124939445227974,0.10748439327754293,0.012513054438785783,0.18278471491603185,0.2352211990418351
IND,2021,1428.6,3385,0.145,11488.627792595003,2942.61953752016,0.2561332467761577,5752.975737,5493.985685371218,44.104305,42.11879754243542,122.734384,117.2090722479705,56231.87037,689.2411637,1683.32,9.349199976288078,7.987395238318147,8.657646327383798,8.611591261806343,3.808977696498592,3.7639590399047553,4.818137203587194,4.7724548553935335,10.937256746933423,6.5370410491346975,7.429117200503015,2221.6302325,1549.3512071114587,1231.0277275682995,13.969883,5.302606538912788,3.846166867383513,1570.97,1611.1799999999998,1571.65,25.26940848319441,147.29523414834148,-1.869325940118172,8.041878617244159,3.845713065498543,39.36152202855943,37889.55645083599,290.47446580989947,,31.3171017843903,,0.2905054187168821,,26267.0,27447578528.0,1.9488,528.190455501333,0.2470194863309023,10953.34,0.0036067956923618626,6215405210.836599,18,22.38,11505.951474,20,,1839,1.4133333333333333,7.572115333333333,1.0636203408563796,8.952106224317278,1.9488,1.0,6.2294350626089035,11488.627792595003,2942.61953752016,56231.87037,689.2411637,159.3278697904059,7332.985685371218,2.8992758565942003,1.5,26267.0,0.7244618873161203,2.2977842096051817,0.6931471805599453,9.349199976288078,7.987395238318147,10.937256746933423,6.5370410491346975,5.077220904705732,8.900274396811971,10.176106747310863,0.02268801143376655,0.04815460434668408,0.06158544777762231,0.18385583709015985,0.4516471519655834
USA,2022,331.9,25462,1.0,14455.656549614472,5444.049484750415,0.3766034054603771,76731.1734885,67844.30371993099,1566.436656,1385.0147132654597,5758.911658,5091.9246227892045,32494.68409,676.3419467,4286.89,9.578910248341906,8.602462123434197,11.248076371220414,11.12498544724379,7.35719686084524,7.234187795325148,8.658677416419543,8.535607526615884,10.388862562268727,6.518176236534053,8.36355004943652,133004.97207234244,62871.0791505,52791.91144803519,5232.639021747602,1100.916507,2653.7152672381694,4153.62,4043.18,4158.38,-30.32282035319951,-48.99115223825622,-7.123591255007423,43.55425293647024,204.41188225348296,97.9050439590238,67844.30371993099,1385.0147132654597,,79.361930847168,,0.6114062235236029,3.58623,,191876058536.0,37.4888,180213.052484185,0.7071821071204284,2122791.37,0.43639465728038607,94022384439.0,147,255.42,153462.346977,22,,65258,5091.220102316667,1387.5027543333333,64.46054712815224,53.27321075609299,37.4888,1.0,82.32344818453711,14455.656549614472,5444.049484750415,32494.68409,676.3419467,6476.939336054664,133102.303719931,31.709684335303045,3.58623,0.0,4.181447627243914,3.9940307489582754,0.6931471805599453,9.578910248341906,8.602462123434197,10.388862562268727,6.518176236534053,8.776157735077156,11.798880825411981,0.0,0.7322248174949487,0.9171220973711037,0.5754559531674929,0.6046858207683273,0.6705039324905935
CHN,2022,1411.8,17963,0.237,33997.4071715309,11385.036671773008,0.3348795575595167,25078.5079305,22173.9591814602,215.5173075,190.55647140758452,6460.353177499999,5712.126417277075,5518.969349,337.5389332,8848.71,10.43406895460475,9.340143030283375,10.12980637455837,10.00671896643021,5.377670486510612,5.255182655006071,8.773594045042067,8.65052168648193,8.616127586538333,5.824639102577396,9.088139969103498,50718.953942925466,32607.247347,25000.710416355105,108.891355800738,20.0,10.121235823230348,8534.26,7779.07,7503.429999999999,15.807322941042678,-56.2807245464629,3.7454223617228832,24.08089472413295,15.70616176615682,3.9091722262360102,93561.00920447342,804.0357443357998,1849.23669,71.5799465086024,,0.3595609319781201,2.55518,,924393316669.0,41.3736,1317.31265600935,0.4458599644834012,514491.61388,0.10576705496630849,307333262262.3,43,121.48,50157.0158615,22,1849.23669,21598,5628.438583583334,74.71608516666667,43.398614100544954,49.995958207392164,41.3736,18.711210769941548,45.92229706928501,33997.4071715309,11385.036671773008,5518.969349,337.5389332,5902.68288868466,43771.9591814602,46.34543680024851,2.55518,0.0,3.7932082549993233,3.9317463787483646,2.9811875484987103,10.43406895460475,9.340143030283375,8.616127586538333,5.824639102577396,8.683331653571658,10.686771535426733,0.0,0.8097827405165157,0.501433454729277,0.8365033285103508,0.3967045556770504,0.7140613696099378
GBR,2022,67.5,3070,0.69,3323.402489117279,1315.5368650368516,0.3958403682204223,8470.925668,7489.837932621797,129.47684199999998,114.4810615292108,596.441669,527.3628422863001,9037.777227,168.6685873,324.58,8.109045234420403,7.182759980851069,9.044513113399503,8.921435943768149,4.871195755076883,4.749106547073327,6.392656653935423,6.269783248991379,9.109279181737426,5.133847047857635,5.785608207180363,8894.299910008118,3321.7409075,3921.5163005396953,79.48407653505537,17.066911,11.17644854282362,307.90000000000003,310.3,327.19,-28.74644672732539,-15.790584886911452,6.355576893613235,49.235592431367095,110.96056196476736,133.89299595555556,10854.837583509852,165.91458192639246,,79.7250823974609,,0.6488584541822487,,,74407155054.0,41.2867,44420.8922548962,0.7863842881239671,64078.644,0.013173022220912772,5179463702.619999,36,53.099999999999994,16941.851336,21,,10445,712.2752983666667,213.969475,2.1743515624830043,8.388749253015263,41.2867,1.0,31.81987261857406,3323.402489117279,1315.5368650368516,9037.777227,168.6685873,641.8439038155109,17934.8379326218,5.701312602315014,1.5,0.0,1.1551033791975835,2.2395120844563996,0.6931471805599453,8.109045234420403,7.182759980851069,9.109279181737426,5.133847047857635,6.465901932426276,9.794556109400343,0.0,0.8080478291927475,0.340388611413356,0.11156335904912092,0.18385583709015985,0.41413788924153294
DEU,2022,83.2,4072,0.75,4019.8047073838384,1258.0405002470648,0.3129606017765525,4766.069039,4214.071292426375,96.8820555,85.66134596310216,74.959475,66.27780023915273,7174.051602,157.517794,566.88,8.29923733754666,7.138105202110798,8.469486937793471,8.346421784273076,4.583763238558301,4.46200794772937,4.330199974387815,4.20883031951711,8.878365232518336,5.065866852000321,6.341910128795373,5976.170457216236,1956.3006745,2198.344773267892,211.34612258597787,87.564941,6.903355893625342,578.83,566.75,600.0899999999999,-19.43382796113494,-29.48542343972339,-0.641978169272861,48.31496042528652,50.64989534166316,86.22658175480768,5618.761723235167,114.21512795080288,5787.44181,77.3656997680664,,0.5946985057443356,3.13236,,245975238590.0,44.6186,126884.076646738,0.6379503115390106,219253.86,0.04507330039319961,37228625263.5142,50,65.18,9532.138078,18,5787.44181,3052,162.40192291666668,36.0763425,9.343935770609116,23.289988329827203,44.6186,58.559320238061034,33.970809820693574,4019.8047073838384,1258.0405002470648,7174.051602,157.517794,151.9391462022549,7266.071292426375,11.723750628365817,3.13236,0.0,2.3364004321124123,3.1900642625622244,4.086972794689245,8.29923733754666,7.138105202110798,8.878365232518336,5.065866852000321,5.0300401050338355,8.891108641002857,0.0,0.8745674038724114,0.3649515754560572,0.2189812484696389,0.5131321068000639,0.5025257620825455
FRA,2022,67.6,2782,0.73,2728.086472341644,598.360527112335,0.2193334167295416,3271.2744455,2892.4011837902294,111.6265465,98.6981559077554,134.7001815,119.09944302084048,4951.470364,80.74289074,468.25000000000006,7.911722206663513,6.3958632987139845,8.093240571191712,7.970187969330068,4.724077447243772,4.60214718038505,4.910447904349141,4.788320091446878,8.507641794506341,4.403578842570749,6.151135675466619,2887.039823116605,1316.3309335,1008.306490314431,120.1808707380074,31.391967,13.138594840829096,550.3100000000002,527.2500000000001,565.52,-2.566241913703027,0.1857044239811145,1.2904109002434438,40.356308762450354,42.7869997602105,73.24660301775148,3962.19340245237,135.20295329829506,5181.84576,71.5107269287109,,0.5252794688396409,2.23312,,106026835558.0,48.2502,47329.437557888,0.5407295428469321,174854.53,0.035945870033037196,12480160648.609999,6,7.0200000000000005,6542.548891,18,5181.84576,2400,183.544705,13.423628,5.7718748473420085,9.68588796571259,48.2502,52.431691798570114,17.24895885191179,2728.086472341644,598.360527112335,4951.470364,80.74289074,217.7975989285959,5292.401183790229,5.41497389908807,2.23312,0.0,1.9127779831996436,2.368923989268809,3.9784040493008845,7.911722206663513,6.3958632987139845,8.507641794506341,4.403578842570749,5.3881470966694955,8.574216264147257,0.0,0.9470703263510774,0.1739937810263282,0.10645614183459762,0.33173928121383656,0.43526101682379664
CAN,2022,38.9,2139,0.84,1977.804650483661,680.7273714470033,0.3441833202690343,3715.266656,3284.970996148958,8.0,7.073454048513837,137.783297,121.82547749777932,7294.801032,70.94918289,664.0799999999999,7.590248229504249,6.524629829311254,8.2204748562397,8.097417472066768,2.19722457733622,2.0885814016795483,4.932913702214718,4.810764465674098,8.895054260548978,4.2759600766323365,6.499907334172178,5729.389464892251,1884.753329,2159.196668611654,98.98832509667896,52.741481,71.50074073210793,652.4000000000001,655.8900000000001,655.6999999999999,-23.388925313048126,-42.66455411561489,-8.749465360793952,50.84330721037689,84.44655517092437,187.52701881748072,3910.679757320189,8.42077862918314,,78.8984985351562,,0.4879957926963446,1.71166,,36895712941.0,42.1792,43653.2998026964,0.584900519379192,41208.35999,0.008471443962447813,2874936769.8399997,27,38.46,7430.533312,17,,3918,242.69248724999997,24.3,1.3537998174962644,10.201472998406787,42.1792,1.0,27.850007789322913,1977.804650483661,680.7273714470033,7294.801032,70.94918289,128.89893154629314,7202.970996148958,2.6640931367179803,1.71166,0.0,0.8560309659256348,2.4160452873682443,0.6931471805599453,7.590248229504249,6.524629829311254,8.895054260548978,4.2759600766323365,4.86675669844098,8.882387680211806,0.0,0.8258661071727589,0.2950541186354205,0.05739066299312092,0.22655145279184224,0.3572464399427197
JPN,2022,125.1,4231,0.98,3329.8695155205114,690.9917857488351,0.2075131720711951,2207.423608,1951.7636820990776,56.65567,50.09390979159549,136.252235,120.4717404099761,2721.367702,49.31008302,1040.57,8.110988664661624,6.539574085242065,7.700034240445126,7.577000921045852,4.054488594003707,3.933665307946343,4.92182036441006,4.7996816465092325,7.909257259319671,3.9182055146708175,6.948484469196206,1854.801870767528,1358.436796,1492.202343858428,84.14575450922509,35.052746,47.3782811873289,1034.67,1011.03,1047.4,-11.175141145509537,5.227610175496888,-15.486711559322496,26.61766199456844,15.601628154269209,21.753538784972022,1991.5955939786509,51.11623448121989,5629.79566,64.6288299560547,,0.5078200411145671,3.40537,,113492876284.0,36.8414,28934.0684777203,0.5892511681326136,624251.3,0.1283309966161844,65761568718.81169,9,12.419999999999998,4414.847216,19,5629.79566,2181,95.69819,66.732673,22.676267075672808,9.938400620206686,36.8414,56.96420244936962,16.0555240736096,3329.8695155205114,690.9917857488351,2721.367702,49.31008302,170.5656502015716,4132.763682099077,5.398026087569338,3.40537,0.0,3.1644731572038145,2.392279590712679,4.059825620851818,8.110988664661624,6.539574085242065,7.909257259319671,3.9182055146708183,5.144965993365927,8.326943574142131,0.0,0.7192998279551623,0.160365165779979,0.10615385592716876,0.5682031171124344,0.47004366139398146
KOR,2022,51.7,1665,0.78,2589.622360253724,988.4422904672724,0.3816936035300636,4091.239307,3617.3991549422617,121.17951,107.14471195080289,840.2151700000001,742.9029244824053,4084.49924,102.208073,622.59,7.859653419361972,6.897141441429019,8.316847607033084,8.193786984619019,4.805491356737233,4.683470255695579,6.734847477427232,6.611910548473888,8.315199212801001,4.636747076732096,6.435493101134583,4448.040874720296,1186.855876,1043.464131253031,146.22947273062732,42.416215,32.77663185060618,607.76,577.11,586.8,-8.956354278238654,-18.674327488734388,-12.70701282504959,50.089407355004326,69.96903587896057,79.00385377176015,4637.69122428495,137.36501532154213,9434.7613,102.813056945801,,0.911741847695714,5.21081,,209651189631.0,45.4542,8821.91477648421,0.9294970069743742,88682.56,0.018230993363208967,125489778919.4,9,22.02,8182.478614,21,9434.7613,4965,1191.7433107499999,131.16698350000001,14.559057163360167,4.254861487030374,45.4542,95.46414918275697,32.579096275486215,2589.622360253724,988.4422904672724,4084.49924,102.208073,850.0476364332081,8582.39915494226,9.997615498605885,5.21081,0.0,2.744642923299993,1.6591536456619036,4.569171428258096,7.8596534193619725,6.897141441429019,8.315199212801001,4.636747076732096,6.746468104014015,9.057585285931331,0.0,0.8912497042422685,0.3490586847965887,0.18819341940583184,0.9323927250328988,0.5217178148927258
ARE,2022,9.4,507,0.43,297.0526225402676,128.26174759517113,0.4317812328951391,494.668063,437.376476612231,1.1,0.9725999316706528,,,653.0063057,10.91979746,155.42,5.69727005662158,4.861839399743132,6.205906474869449,6.083078076831586,0.7419373447293773,0.6793524348985244,,,6.483116993153836,2.4782006698821064,5.052544697173465,161.99899329446495,73.37,75.0388423934298,,,,149.05,137.31,138.45,10.950749202991062,169.98715715301606,2.336853670702288,31.60134282343272,46.529412405556485,69.46875592553191,1017.1545967726304,2.26186030621082,,60.4188226013954,,0.4108715847606268,,,3214235330.0,36.8486,1626.60420961755,0.6888164855508003,9013.75,0.0018530093902073286,1416578462.0362,3,6.24,989.336126,13,,1002,130.45841983333335,0.0,1.0,0.40782833025377907,36.8486,1.0,12.951862645778215,297.0526225402676,128.26174759517113,653.0063057,10.91979746,0.9725999316706528,1439.376476612231,0.26140260025435913,1.5,0.0,0.6931471805599453,0.34204832576678196,0.6931471805599453,5.69727005662158,4.861839399743132,6.483116993153836,2.4782006698821064,0.6793524348985245,7.272659800491845,0.0,0.7194435720464296,0.1249224183220711,0.014535602427754275,0.18385583709015985,0.16650944171652704
